Customer_ID,Age,Gender,Credit_Score,Tenure_Years,Balance,Products_Count,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Segment,Exited
CUST-1730,66,Male,813,0,11498.57,2,1,1,50238.14,Gold,0
CUST-1731,42,Male,629,6,91930.83,2,1,0,124292.92,Standard,1
CUST-1732,50,Male,781,9,188489.43,1,0,0,69859.79,Silver,1
CUST-1733,55,Male,836,5,177684.01,1,1,1,144573.44,Standard,0
CUST-1734,23,Male,443,5,21350.59,1,1,0,149214.35,Standard,1
CUST-1735,61,Male,778,5,149081.21,1,0,1,139500.07,Silver,0
CUST-1736,62,Female,618,5,161352.78,2,1,0,35609.59,Gold,1
CUST-1737,49,Male,546,9,55006.25,2,0,0,66647.89,Standard,1
CUST-1738,62,Male,374,6,94850.11,2,1,0,143142.2,Standard,1
CUST-1739,64,Male,497,2,142486.6,1,1,1,125566.66,Silver,1
CUST-1740,38,Female,467,5,88369.26,1,1,1,138897.95,Silver,0
CUST-1741,33,Male,687,2,23446.59,2,0,1,96569.15,Standard,0
CUST-1742,38,Male,716,6,141470.61,2,1,0,85049.7,Silver,0
CUST-1743,28,Male,687,6,182416.1,1,1,0,38312.04,VIP,0
CUST-1744,54,Male,415,7,130844.46,2,1,1,129933.94,Standard,1
CUST-1745,53,Male,807,1,154986.35,1,1,0,118142.69,Standard,1
CUST-1746,52,Male,650,8,72314.14,1,0,1,32359.58,Standard,0
CUST-1747,36,Male,719,4,37456.45,2,1,1,51176.82,Silver,0
CUST-1748,37,Male,524,8,128911.96,1,1,0,94659.7,Standard,1
CUST-1749,35,Male,668,9,66226.47,2,1,0,110550.3,VIP,0
CUST-1750,64,Female,425,4,172154.63,1,1,1,42208.78,Silver,1
CUST-1751,58,Female,844,6,25402.98,1,1,1,55603.1,Standard,0
CUST-1752,66,Male,810,8,87259.28,1,1,1,49138.78,Standard,0
CUST-1753,31,Male,463,3,79948.79,3,0,1,52499.64,Silver,1
CUST-1754,32,Female,460,1,187672.72,2,0,0,140089.14,Standard,1
CUST-1755,48,Male,598,8,31473.83,4,1,0,114477.45,Gold,1
CUST-1756,18,Male,788,1,2959.52,2,0,1,117138.37,Standard,0
CUST-1757,20,Female,552,2,48378.96,2,1,1,124249.41,Standard,0
CUST-1758,33,Male,496,9,164235.1,1,1,0,69571.63,Silver,1
CUST-1759,40,Male,384,1,42655.04,1,1,0,120898.08,Standard,1
CUST-1760,28,Male,836,2,48934.73,1,1,0,147301.67,Silver,0
CUST-1761,29,Female,658,5,26849.86,1,1,1,112299.28,Standard,0
CUST-1762,27,Male,375,2,143371.8,2,0,0,77094.14,Silver,1
CUST-1763,49,Female,587,9,14765.66,1,0,1,114544.97,Silver,0
CUST-1764,33,Female,363,7,66910.45,1,1,0,137599.34,Silver,1
CUST-1765,25,Male,723,5,57217.25,1,1,0,41095.19,Silver,0
CUST-1766,55,Male,394,6,111476.79,1,0,1,58161.83,Standard,1
CUST-1767,29,Male,777,0,146352.84,2,1,1,139912.03,Standard,0
CUST-1768,41,Male,565,2,107042.41,3,1,1,143279.11,Standard,1
CUST-1769,45,Male,582,2,186274.17,1,1,1,85517.39,Standard,0
CUST-1770,25,Female,542,1,190337.09,1,1,1,71818.87,VIP,0
CUST-1771,45,Female,400,6,72931.6,1,1,0,60347.73,Standard,1
CUST-1772,53,Female,776,8,155758.39,3,0,1,87343.94,Silver,1
CUST-1773,43,Male,724,3,148021.48,1,0,0,141816.39,Standard,1
CUST-1774,25,Female,563,4,178699.95,2,1,0,43726.2,Silver,0
CUST-1775,67,Female,500,2,90140.78,2,0,0,77478.83,Silver,1
CUST-1776,45,Female,789,8,106564.16,1,1,1,138950.98,Standard,0
CUST-1777,45,Male,624,3,83739.09,1,1,1,68639.91,Silver,0
CUST-1778,54,Female,687,4,170225.01,1,0,1,121010.18,Standard,0
CUST-1779,58,Male,425,0,46710.76,3,1,1,73657.47,Standard,1
CUST-1780,53,Male,788,1,48702.11,2,1,0,125615.83,Silver,1
CUST-1781,44,Male,569,8,75148.42,2,1,1,147625.29,Standard,0
CUST-1782,34,Female,697,1,46838.22,2,0,1,73477.75,Silver,0
CUST-1783,26,Female,793,4,112640.36,2,0,1,130637.33,Standard,0
CUST-1784,50,Male,536,7,27763.53,2,0,0,148552.1,Silver,1
CUST-1785,37,Male,638,2,64717.06,1,1,1,147978.77,Standard,0
CUST-1786,30,Male,752,5,182775.49,1,0,1,79221.39,Silver,0
CUST-1787,45,Male,377,3,82435.87,1,1,1,85720.14,Gold,0
CUST-1788,65,Male,728,6,149898.51,2,0,0,62925.2,Standard,1
CUST-1789,46,Male,529,9,23578.98,1,1,0,64252.35,Standard,1
CUST-1790,30,Female,602,2,50265.34,2,1,1,86558.83,Gold,0
CUST-1791,63,Male,475,5,161661.78,1,1,0,50064.82,Standard,1
CUST-1792,52,Male,526,9,152835.59,3,0,1,113890.41,Silver,1
CUST-1793,23,Male,386,8,77845.03,1,0,1,92038.57,Gold,0
CUST-1794,35,Female,759,9,190924.98,1,1,1,137258.48,Silver,0
CUST-1795,68,Female,448,0,182217.96,3,1,1,126322.8,Standard,1
CUST-1796,22,Female,447,2,192497.85,1,0,0,65308.89,Standard,0
CUST-1797,64,Male,476,1,86155.02,4,1,1,88225.58,Standard,1
CUST-1798,42,Female,832,7,40297.24,1,0,0,118814.37,Standard,0
CUST-1799,19,Male,517,6,125705.07,1,0,1,49150.02,Standard,0
CUST-1800,27,Female,429,1,137269.86,2,1,0,28949.72,Silver,1
CUST-1801,47,Female,643,5,25962.92,3,1,0,131538.07,Standard,1
CUST-1802,67,Female,682,2,157510.12,1,1,0,42193.78,Gold,1
CUST-1803,62,Female,475,7,4593.98,3,1,0,136176.43,Gold,1
CUST-1804,22,Female,692,9,97062.95,2,1,0,139201.0,Gold,0
CUST-1805,50,Male,659,2,66872.24,2,0,0,82587.55,Standard,1
CUST-1806,18,Female,499,9,148320.31,1,1,1,125847.71,Silver,0
CUST-1807,35,Male,365,8,63239.38,1,1,1,70398.91,Standard,0
CUST-1808,49,Female,377,0,165534.62,3,1,1,132283.07,Standard,1
CUST-1809,64,Male,845,4,119395.74,3,1,1,128085.24,Silver,1
CUST-1810,66,Male,768,2,158984.78,2,0,1,34814.8,Gold,0
CUST-1811,28,Male,793,5,197878.79,1,1,1,97825.22,Standard,0
CUST-1812,38,Male,522,9,136152.51,1,1,0,104999.86,Standard,1
CUST-1813,43,Male,395,1,197005.11,2,0,1,25107.16,Standard,0
CUST-1814,42,Female,677,8,6738.43,1,1,0,147489.79,Silver,1
CUST-1815,39,Male,585,5,68289.86,1,1,1,75820.95,Gold,0
CUST-1816,44,Male,788,6,22462.8,1,1,0,89667.9,Standard,0
CUST-1817,66,Female,563,4,53198.68,2,0,1,49350.51,Standard,1
CUST-1818,30,Male,434,8,167938.69,1,1,0,101364.82,Gold,1
CUST-1819,50,Female,631,0,7432.33,2,0,1,126327.48,Standard,0
CUST-1820,51,Female,581,4,104516.4,2,0,1,98236.54,Silver,0
CUST-1821,58,Female,434,9,113858.61,2,1,0,123504.38,Standard,1
CUST-1822,52,Female,758,5,112669.08,1,1,1,116388.5,Standard,0
CUST-1823,18,Male,838,6,95584.12,1,1,1,54707.23,Silver,0
CUST-1824,38,Female,414,3,158329.99,2,1,1,79476.61,Silver,0
CUST-1825,65,Male,483,0,27575.07,2,0,0,43578.36,Standard,1
CUST-1826,23,Male,500,7,62804.83,2,1,1,30241.98,Standard,0
CUST-1827,45,Female,464,9,123529.48,3,1,0,32883.62,Standard,1
CUST-1828,34,Male,413,3,138499.32,2,0,1,142812.49,Silver,0
CUST-1829,22,Female,692,2,81425.54,2,1,1,148067.18,Gold,0
CUST-1830,48,Female,776,6,175198.88,1,1,0,36872.19,Gold,1
CUST-1831,22,Female,712,1,83683.19,1,1,1,66899.18,Standard,0
CUST-1832,55,Female,756,7,81152.45,2,1,0,39302.59,Gold,1
CUST-1833,20,Male,701,5,8205.25,1,0,1,129278.6,Standard,0
CUST-1834,40,Male,507,6,110677.13,2,1,1,87037.14,Standard,0
CUST-1835,54,Female,426,4,142027.49,1,1,1,102657.72,Silver,1
CUST-1836,54,Male,840,8,23773.19,2,1,0,92488.86,Standard,1
CUST-1837,27,Female,495,4,61781.12,2,1,0,113781.7,Standard,1
CUST-1838,27,Female,692,4,156470.13,2,1,0,64891.53,Standard,0
CUST-1839,36,Female,812,2,73817.97,4,1,1,42186.67,Silver,0
CUST-1840,34,Male,574,0,49078.89,1,0,1,27202.5,Silver,0
CUST-1841,38,Male,754,1,134767.93,1,0,1,80711.61,Standard,0
CUST-1842,31,Male,662,7,40155.0,1,1,0,138479.3,Gold,0
CUST-1843,26,Male,452,0,179234.93,3,1,0,63158.32,Silver,1
CUST-1844,63,Female,756,6,22014.08,2,1,1,49494.6,Silver,0
CUST-1845,18,Male,696,4,141603.41,2,1,1,140755.34,Standard,0
CUST-1846,68,Male,650,2,100410.19,1,1,1,38181.08,Standard,1
CUST-1847,62,Male,777,6,174115.98,2,1,0,31475.13,Standard,1
CUST-1848,30,Female,815,8,26112.82,1,1,0,134926.65,Silver,0
CUST-1849,21,Female,437,1,135901.09,2,1,1,112613.67,Silver,0
CUST-1850,18,Male,720,7,114838.87,2,0,1,77758.58,VIP,0
CUST-1851,66,Male,652,8,96537.94,2,1,1,119043.0,Standard,0
CUST-1852,57,Male,517,2,98790.05,2,0,0,117679.99,Standard,1
CUST-1853,49,Male,784,1,144673.42,2,1,0,30007.57,Standard,1
CUST-1854,51,Female,519,6,187610.59,2,1,1,109530.85,Standard,0
CUST-1855,45,Female,484,4,19159.08,1,0,0,105109.05,Silver,1
CUST-1856,48,Male,399,4,4881.03,2,1,1,145472.39,VIP,0
CUST-1857,25,Male,781,9,161335.25,1,0,1,145827.83,Silver,0
CUST-1858,56,Female,689,4,22525.71,1,1,0,72224.92,Silver,1
CUST-1859,43,Male,696,3,197352.66,1,1,1,98730.24,Silver,0
CUST-1860,51,Female,483,4,124250.3,2,1,0,42669.67,Standard,1
CUST-1861,20,Male,696,3,130522.41,1,1,1,33307.07,Gold,0
CUST-1862,67,Male,486,5,40579.45,2,0,1,79097.48,Silver,1
CUST-1863,29,Male,594,3,48822.15,1,0,0,111235.25,Standard,0
CUST-1864,18,Male,458,1,132210.71,1,0,1,95970.14,Silver,0
CUST-1865,61,Female,662,8,182035.64,2,1,1,78707.12,Silver,0
CUST-1866,22,Male,636,1,196495.72,1,1,0,127264.07,Standard,0
CUST-1867,47,Male,370,8,40408.16,2,1,1,124303.43,Standard,0
CUST-1868,47,Male,439,9,27689.8,2,1,1,116492.76,Standard,0
CUST-1869,34,Male,645,5,12223.87,4,0,0,34629.03,Standard,1
CUST-1870,65,Male,461,8,173791.11,2,1,1,124558.7,Standard,1
CUST-1871,64,Male,650,8,59648.25,1,1,1,139927.66,Silver,0
CUST-1872,40,Female,426,2,1360.59,1,1,0,32430.26,Standard,1
CUST-1873,32,Male,526,0,45539.8,1,0,1,75208.92,Silver,0
CUST-1874,54,Male,692,0,68747.77,3,0,0,148544.44,VIP,1
CUST-1875,38,Female,497,2,198206.25,1,1,1,99904.86,Silver,0
CUST-1876,31,Male,450,4,105184.78,1,1,0,89197.18,Silver,1
CUST-1877,19,Female,595,2,41738.08,1,1,1,47180.77,Gold,0
CUST-1878,28,Male,466,8,67628.85,2,1,1,95685.79,Silver,0
CUST-1879,68,Female,441,8,66731.23,1,0,0,79880.41,Standard,1
CUST-1880,56,Female,750,2,4925.42,4,1,1,40930.38,Standard,1
CUST-1881,55,Female,377,2,27901.43,1,1,0,83041.58,Silver,1
CUST-1882,51,Female,774,4,139344.1,1,1,1,45549.91,Silver,0
CUST-1883,55,Male,799,1,24929.95,1,1,0,116332.95,VIP,1
CUST-1884,67,Female,374,5,46916.12,2,0,1,146706.05,Silver,1
CUST-1885,51,Male,407,6,70796.72,3,1,0,83697.13,Gold,1
CUST-1886,35,Male,847,8,151789.25,1,1,0,104046.04,Standard,0
CUST-1887,47,Male,646,5,116897.79,1,0,1,78871.94,Silver,0
CUST-1888,32,Female,483,2,138111.0,2,1,1,42306.73,Gold,0
CUST-1889,44,Male,680,4,113835.45,1,0,1,146319.41,Standard,0
CUST-1890,68,Female,598,3,137034.89,1,1,1,41197.33,Standard,1
CUST-1891,51,Female,387,4,1565.59,1,1,0,38953.35,Standard,1
CUST-1892,69,Female,739,7,186248.73,1,1,1,82396.62,Silver,0
CUST-1893,55,Female,778,7,23073.13,1,1,0,107360.91,Standard,1
CUST-1894,50,Male,424,5,81843.57,1,1,1,69365.41,Silver,0
CUST-1895,41,Male,491,0,154436.64,1,1,0,49064.63,Standard,1
CUST-1896,32,Male,671,7,87610.91,2,1,1,127370.42,Standard,0
CUST-1897,47,Male,517,7,189421.67,1,1,0,70387.92,VIP,1
CUST-1898,59,Male,608,1,94050.2,2,1,1,49290.12,Standard,0
CUST-1899,68,Male,722,3,175112.94,1,0,1,70635.61,Standard,0
CUST-1900,34,Male,704,1,162354.79,2,1,0,51819.28,Standard,0
CUST-1901,22,Female,574,3,196216.27,1,1,1,89930.97,Silver,0
CUST-1902,46,Female,501,9,185383.01,2,0,1,108536.17,Standard,0
CUST-1903,21,Male,368,6,179726.64,1,1,0,124944.67,Silver,1
CUST-1904,27,Female,495,8,146589.26,3,1,0,53445.25,VIP,1
CUST-1905,34,Male,797,7,74032.63,1,1,1,45869.25,Standard,0
CUST-1906,27,Male,590,8,22118.96,1,1,1,27450.43,Standard,0
CUST-1907,34,Female,721,7,138040.37,4,1,0,53510.97,Standard,1
CUST-1908,37,Male,730,1,195752.16,2,0,1,27988.17,Silver,0
CUST-1909,41,Male,693,6,145594.28,1,0,0,68184.28,Standard,1
CUST-1910,22,Female,586,1,185817.14,3,1,0,43211.64,Silver,1
CUST-1911,51,Female,384,1,161056.64,1,1,0,97486.95,VIP,1
CUST-1912,23,Female,539,3,33459.82,1,1,1,72965.84,Standard,0
CUST-1913,19,Female,350,0,50591.55,4,0,0,36698.17,Silver,1
CUST-1914,30,Female,833,4,69031.25,1,1,1,74983.31,Standard,0
CUST-1915,60,Male,502,5,34483.83,3,1,0,51168.51,Silver,1
CUST-1916,60,Male,778,8,116748.62,1,1,1,110022.17,Standard,0
CUST-1917,65,Male,782,9,195114.65,2,1,0,70554.53,Silver,1
CUST-1918,28,Male,475,7,152530.31,2,1,0,43378.75,Silver,1
CUST-1919,68,Female,840,1,85253.96,4,1,1,68700.22,Standard,1
CUST-1920,64,Male,831,0,1896.39,2,0,1,53047.29,Silver,0
CUST-1921,40,Female,694,1,63341.93,1,1,1,124472.38,Silver,0
CUST-1922,33,Female,749,6,105825.1,2,1,1,147920.95,Standard,0
CUST-1923,48,Female,575,3,65525.92,1,0,1,28186.42,Gold,0
CUST-1924,28,Female,570,9,23095.95,2,1,1,111252.52,Standard,0
CUST-1925,33,Female,752,4,89110.23,3,1,0,57994.73,Silver,1
CUST-1926,25,Male,756,6,51397.31,2,1,0,33301.08,Standard,0
CUST-1927,21,Female,560,2,181937.24,2,1,1,26793.91,Silver,0
CUST-1928,57,Male,374,9,21249.15,1,1,0,135126.21,Standard,1
CUST-1929,21,Female,365,1,10781.37,2,0,0,69200.81,Standard,1
CUST-1930,42,Male,531,6,2057.52,1,0,1,149317.99,Standard,0
CUST-1931,20,Female,848,4,66285.87,2,1,1,80297.15,Silver,0
CUST-1932,49,Female,678,0,132416.98,1,1,1,48449.72,Silver,0
CUST-1933,20,Male,478,0,146352.34,2,1,0,122142.95,Silver,0
CUST-1934,44,Male,391,8,91199.07,1,1,0,140811.53,Gold,1
CUST-1935,46,Female,752,4,137181.4,2,1,0,126952.63,Gold,1
CUST-1936,49,Male,830,0,72622.89,1,1,1,118149.9,Silver,0
CUST-1937,67,Female,767,6,133893.44,2,1,0,66837.46,Silver,1
CUST-1938,68,Female,685,8,9078.6,1,1,1,33061.3,Standard,0
CUST-1939,36,Male,585,0,78759.84,2,1,1,50162.42,Gold,0
CUST-1940,38,Male,709,9,158379.09,1,1,1,80851.28,Gold,0
CUST-1941,22,Male,788,3,160798.2,2,1,1,144524.98,Standard,0
CUST-1942,35,Female,751,2,143513.61,1,0,0,115356.77,Silver,0
CUST-1943,45,Male,383,4,41643.49,2,1,0,128535.38,Gold,1
CUST-1944,59,Male,694,6,50193.82,1,0,0,59661.74,Standard,1
CUST-1945,39,Male,730,7,199221.66,2,0,1,110477.88,Standard,0
CUST-1946,38,Female,394,1,21572.22,1,0,0,132804.77,Standard,1
CUST-1947,23,Female,483,6,36951.88,1,1,0,84926.44,Standard,0
CUST-1948,18,Female,370,0,26875.22,2,0,1,78736.48,Standard,0
CUST-1949,22,Male,471,6,66203.34,1,1,0,114925.56,Standard,0
CUST-1950,58,Female,419,7,42824.99,1,1,0,94988.96,Standard,1
CUST-1951,29,Female,701,1,100039.9,3,1,1,149146.39,Gold,0
CUST-1952,43,Female,710,8,95728.12,4,1,0,78137.85,Standard,1
CUST-1953,63,Female,397,0,180399.62,2,1,0,46992.91,Standard,1
CUST-1954,51,Male,840,5,7913.25,1,1,0,83991.88,Standard,1
CUST-1955,66,Male,388,0,64656.04,1,1,0,54400.62,Standard,1
CUST-1956,31,Female,636,2,119734.92,2,1,1,95156.73,VIP,0
CUST-1957,43,Male,839,5,121355.55,1,1,0,40724.62,Gold,0
CUST-1958,62,Female,359,2,96545.12,3,1,0,143747.03,Silver,1
CUST-1959,44,Female,379,7,163317.44,1,0,1,132477.86,Standard,0
CUST-1960,26,Male,593,4,13481.71,4,1,1,44445.67,Silver,0
CUST-1961,43,Female,623,1,163282.07,2,1,0,46549.12,Standard,1
CUST-1962,64,Male,793,3,99456.09,2,0,1,89054.83,Standard,0
CUST-1963,39,Male,437,8,27618.38,1,1,0,121610.17,Standard,1
CUST-1964,64,Female,593,3,177254.68,3,1,0,52384.92,VIP,1
CUST-1965,47,Female,730,9,130196.53,1,0,1,32621.46,Standard,0
CUST-1966,60,Male,678,9,33545.59,2,0,1,93191.78,Silver,0
CUST-1967,65,Male,828,7,7696.29,2,1,1,111449.64,Standard,0
CUST-1968,34,Female,364,4,29080.82,1,1,0,55545.69,Standard,1
CUST-1969,43,Female,353,9,122150.79,1,0,0,117470.97,Silver,1
CUST-1970,53,Female,540,0,36679.95,2,1,1,143830.47,Standard,0
CUST-1971,18,Male,517,6,45926.85,1,1,1,42134.31,Gold,0
CUST-1972,25,Male,358,2,6002.81,2,1,0,88878.63,Standard,1
CUST-1973,66,Male,458,9,144863.2,1,1,0,32105.24,Standard,1
CUST-1974,52,Female,486,7,162262.52,1,0,1,50832.63,Silver,0
CUST-1975,69,Male,503,2,159572.79,2,0,0,36227.42,Silver,1
CUST-1976,32,Male,737,0,26386.06,2,0,1,75500.83,Standard,0
CUST-1977,64,Female,558,4,180756.92,1,1,0,127603.97,Silver,1
CUST-1978,39,Male,621,1,134783.49,3,1,1,97141.31,Silver,0
CUST-1979,31,Female,492,3,179608.2,3,0,1,52823.1,Standard,0
CUST-1980,43,Female,448,0,89984.94,2,1,0,30013.83,Gold,1
CUST-1981,45,Female,726,8,87954.02,1,0,1,94174.77,Standard,0
CUST-1982,40,Male,657,5,157122.77,1,0,1,41599.59,Standard,0
CUST-1983,31,Male,418,7,19566.27,2,1,0,67841.75,Silver,1
CUST-1984,41,Female,596,3,104653.93,2,1,0,88774.03,Standard,1
CUST-1985,19,Female,610,8,167440.46,1,1,1,137966.57,Silver,0
CUST-1986,62,Female,625,1,166208.32,2,0,0,35227.92,Standard,1
CUST-1987,43,Male,428,8,191270.44,1,1,0,108575.95,Standard,1
CUST-1988,31,Female,495,4,139956.25,1,0,0,26760.16,Gold,1
CUST-1989,68,Female,460,5,42346.36,2,1,1,103738.57,Silver,1
CUST-1990,24,Female,607,2,5035.78,2,1,0,93941.56,Silver,0
CUST-1991,20,Female,442,3,96403.74,1,1,0,126483.33,Standard,0
CUST-1992,64,Female,362,5,103227.07,2,1,0,91457.81,Standard,1
CUST-1993,40,Female,609,6,48812.25,3,0,1,69077.07,Silver,0
CUST-1994,63,Male,775,0,25814.79,2,1,0,55343.86,Gold,1
CUST-1995,60,Male,458,6,117655.43,2,1,1,35656.22,Standard,1
CUST-1996,64,Male,679,0,153086.88,1,0,0,91826.58,Standard,1
CUST-1997,62,Male,538,4,198637.67,1,1,0,136040.24,Standard,1
CUST-1998,35,Male,444,5,151902.22,1,1,1,89343.06,Standard,0
CUST-1999,55,Male,454,1,158932.85,2,1,1,117387.86,Silver,1
CUST-2000,52,Male,357,9,123675.71,2,1,0,62304.37,Standard,1
CUST-2001,68,Male,416,8,197198.61,1,1,0,81016.36,Standard,1
CUST-2002,32,Female,845,9,128351.32,1,0,1,65575.4,Standard,0
CUST-2003,42,Female,540,5,172190.4,1,1,0,38658.26,Standard,1
CUST-2004,54,Male,715,6,189211.14,1,1,0,77123.58,Standard,1
CUST-2005,45,Female,605,9,186041.84,3,1,0,120535.9,Gold,1
CUST-2006,27,Female,358,7,76901.65,2,1,0,74371.87,Silver,1
CUST-2007,56,Male,827,9,16653.75,1,1,1,106272.4,Standard,0
CUST-2008,34,Male,466,0,35202.87,2,1,0,119826.94,Silver,1
CUST-2009,56,Male,616,7,12785.44,2,0,1,65342.03,Silver,0
CUST-2010,39,Female,448,3,21973.99,2,1,1,124689.32,Standard,0
CUST-2011,43,Female,834,9,37745.6,1,1,1,67365.71,Standard,0
CUST-2012,61,Male,647,7,68877.77,1,1,0,57013.38,Standard,1
CUST-2013,42,Male,746,5,109164.39,1,0,0,52805.77,Standard,0
CUST-2014,34,Male,513,8,142624.73,2,1,1,49988.02,Gold,0
CUST-2015,30,Male,725,3,42974.54,2,1,0,117140.51,Standard,0
CUST-2016,37,Male,490,1,134831.96,2,1,0,135938.66,Gold,1
CUST-2017,42,Male,617,1,141147.56,1,1,0,53831.06,Silver,1
CUST-2018,21,Female,386,4,112165.85,1,1,0,35655.04,Standard,1
CUST-2019,27,Female,423,9,180819.96,1,0,1,64220.87,Gold,0
CUST-2020,20,Male,422,8,23087.97,4,1,1,107230.9,Standard,0
CUST-2021,58,Female,657,2,36247.17,1,1,0,71065.01,Standard,1
CUST-2022,62,Male,548,7,86304.3,1,1,1,93647.07,Silver,1
CUST-2023,35,Male,479,3,26215.83,4,1,1,118038.12,Standard,1
CUST-2024,64,Male,595,5,113692.93,2,1,0,76059.82,Standard,1
CUST-2025,53,Female,661,9,80281.69,2,0,0,149961.85,Silver,1
CUST-2026,64,Female,409,5,57634.56,1,0,0,62243.66,Gold,1
CUST-2027,39,Female,628,2,34827.97,2,0,1,147281.04,Standard,0
CUST-2028,51,Male,452,4,67732.31,1,0,1,50378.71,Standard,0
CUST-2029,64,Female,645,2,121983.91,2,1,0,38866.47,Silver,1
CUST-2030,25,Male,669,0,115581.26,1,1,1,118853.83,Silver,0
CUST-2031,57,Female,836,6,33561.18,1,1,1,112788.71,Standard,0
CUST-2032,66,Male,690,3,25859.04,2,1,1,126396.17,Gold,0
CUST-2033,61,Male,500,6,6308.68,2,0,0,67948.8,Silver,1
CUST-2034,36,Female,506,2,3472.69,2,0,1,141350.96,Silver,0
CUST-2035,59,Female,555,4,176082.28,1,0,1,39935.18,Gold,0
CUST-2036,58,Male,823,4,9972.68,1,1,1,28784.64,Gold,0
CUST-2037,54,Female,528,1,146513.0,2,1,1,62570.49,Standard,0
CUST-2038,23,Male,546,9,174525.03,2,1,1,124665.56,Standard,0
CUST-2039,69,Female,572,1,20513.51,4,1,1,109122.79,Silver,1
CUST-2040,43,Female,438,3,87823.98,2,1,0,79526.1,VIP,1
CUST-2041,51,Female,636,3,192498.29,2,1,1,57031.7,Silver,0
CUST-2042,62,Female,783,3,166993.59,3,0,1,32409.1,Standard,1
CUST-2043,23,Female,625,5,98451.1,1,0,1,67188.2,Silver,0
CUST-2044,54,Male,585,1,152751.65,1,1,1,82502.47,Standard,0
CUST-2045,50,Female,532,5,166842.15,1,1,1,110877.98,VIP,0
CUST-2046,39,Male,558,6,70257.37,1,1,1,105746.49,Standard,0
CUST-2047,38,Male,842,9,178538.43,2,1,1,143418.11,Gold,0
CUST-2048,23,Male,479,2,94624.19,2,0,0,37549.49,Standard,0
CUST-2049,23,Male,502,7,106033.67,2,1,1,67042.52,Gold,0
CUST-2050,65,Female,362,1,199941.82,1,1,0,85197.26,Standard,1
CUST-2051,21,Male,471,7,168817.29,2,1,1,108836.97,Silver,0
CUST-2052,47,Female,708,4,72992.23,1,1,1,86931.46,VIP,0
CUST-2053,28,Male,569,1,3058.77,2,0,0,139094.78,Silver,0
CUST-2054,47,Male,455,6,125608.64,1,1,1,101084.04,Silver,0
CUST-2055,48,Male,724,1,141078.77,2,0,1,29958.18,Standard,0
CUST-2056,41,Male,419,5,130509.74,1,1,0,39207.0,Standard,1
CUST-2057,26,Male,544,9,193604.61,1,0,1,119186.95,Gold,0
CUST-2058,20,Female,535,2,172731.23,2,1,1,114473.46,Standard,0
CUST-2059,68,Male,448,8,90317.51,2,1,1,44187.13,Silver,1
CUST-2060,48,Female,431,2,13508.64,2,1,0,32363.58,Silver,1
CUST-2061,57,Male,424,2,95735.7,2,1,0,97339.73,Standard,1
CUST-2062,54,Male,723,4,138159.56,4,0,1,104467.35,Standard,1
CUST-2063,53,Female,689,6,121934.25,4,1,1,41912.45,Standard,1
CUST-2064,41,Male,541,7,108089.28,2,0,0,84202.42,Standard,1
CUST-2065,48,Male,674,6,94294.97,2,1,1,63228.94,Gold,0
CUST-2066,23,Male,816,8,59458.61,1,0,1,141413.21,Silver,0
CUST-2067,19,Male,563,4,56192.01,2,1,0,52399.98,Standard,0
CUST-2068,37,Female,664,9,100546.06,1,0,1,116657.59,Standard,0
CUST-2069,45,Male,793,2,32960.03,4,0,0,89766.74,Silver,1
CUST-2070,28,Female,816,5,68796.4,1,1,0,26440.13,Standard,0
CUST-2071,21,Female,731,4,65471.88,1,1,0,89624.82,Standard,0
CUST-2072,32,Male,716,3,117839.43,2,1,1,37434.02,Standard,0
CUST-2073,23,Female,667,1,14269.78,1,1,1,107382.77,Gold,0
CUST-2074,66,Male,493,6,166104.07,1,1,1,95690.44,Standard,1
CUST-2075,47,Female,733,4,112913.3,2,1,1,26303.4,Standard,0
CUST-2076,55,Male,565,3,134494.51,2,0,1,50586.6,VIP,0
CUST-2077,68,Female,710,7,140915.69,2,0,1,122028.13,Standard,0
CUST-2078,19,Male,673,8,59005.34,1,0,1,59471.58,Gold,0
CUST-2079,32,Male,364,8,94603.94,2,1,1,87410.43,Standard,0
CUST-2080,28,Female,566,2,191292.95,1,0,1,63999.83,Standard,0
CUST-2081,25,Female,841,2,153574.34,1,1,0,140190.86,Standard,0
CUST-2082,43,Male,788,4,193941.82,2,1,0,92072.13,Standard,0
CUST-2083,68,Male,384,4,149504.61,2,1,1,112021.69,Standard,1
CUST-2084,62,Female,532,9,35944.43,2,0,0,35434.51,Standard,1
CUST-2085,61,Female,619,1,13842.64,2,0,0,30042.0,Standard,1
CUST-2086,22,Female,782,0,115954.63,1,1,1,57403.52,Standard,0
CUST-2087,23,Female,816,7,72204.84,2,0,1,63641.79,Silver,0
CUST-2088,43,Female,707,2,55816.12,1,1,1,110960.07,Gold,0
CUST-2089,21,Female,449,0,161634.99,4,0,1,96141.31,Gold,0
CUST-2090,36,Male,356,0,74031.66,2,1,1,71822.45,Silver,0
CUST-2091,37,Male,379,1,64083.19,2,1,0,106764.69,Gold,1
CUST-2092,50,Female,816,5,170147.53,2,1,1,45445.72,Standard,0
CUST-2093,37,Female,654,5,169411.18,2,1,0,32936.21,Standard,1
CUST-2094,66,Male,822,2,71916.96,2,1,1,131813.14,Standard,0
CUST-2095,29,Male,493,3,166667.24,1,1,1,95493.27,Silver,0
